UNIDADE,FAIXA_ETARIA,SEXO,CURSO,DATA_MATRICULA,STATUS,ATIVO
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/4/2024,SALDADO,1
São Paulo,30+,FEMININO  ,EJA,11/4/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,11/4/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/4/2024,DESISTENTE OU TRANCADO,0
Paraná,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/5/2024,SALDADO,1
Minas Gerais,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/5/2024,ATIVO,1
Minas Gerais,30+,MASCULINO ,TÉCNICO EM ELETRÔNICA,11/5/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM SECRETARIADO,11/5/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/5/2024,SALDADO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/5/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM CONTABILIDADE,11/5/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/5/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,11/5/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/5/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/5/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/5/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,MASCULINO ,TÉCNICO EM MECATRÔNICA,11/5/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/5/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/5/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/5/2024,FORMADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/5/2024,ATIVO,1
São Paulo,30+,MASCULINO ,EJA,11/5/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/5/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/5/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/5/2024,SALDADO,1
São Paulo,30+,MASCULINO ,EJA,11/5/2024,TRANSFERIDO,0
São Paulo,30+,FEMININO  ,TÉCNICO EM SECRETARIA ESCOLAR,11/5/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/5/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/5/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/5/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,MASCULINO ,TÉCNICO EM CONTABILIDADE,11/6/2024,SALDADO,1
Minas Gerais,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/6/2024,SALDADO,1
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/6/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/6/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/6/2024,FORMADO,1
Paraná,18-29,MASCULINO ,TÉCNICO EM ELETRÔNICA,11/6/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,EJA,11/6/2024,ATIVO,1
São Paulo,30+,FEMININO  ,EJA,11/6/2024,CURSO SEM CERTIFICACAO (CONCLUIDO),0
São Paulo,30+,FEMININO  ,EJA,11/6/2024,DESISTENTE OU TRANCADO,0
Paraná,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/6/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM ELETROTÉCNICA,11/6/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/6/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/6/2024,ATIVO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/6/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/6/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,EJA,11/6/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/6/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/6/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/6/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/6/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/6/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,FEMININO  ,EJA,11/6/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/6/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETRÔNICA,11/6/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/6/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/6/2024,ATIVO,1
Minas Gerais,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/7/2024,FORMADO,1
Paraná,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/7/2024,DESISTENTE OU TRANCADO,0
Minas Gerais,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/7/2024,FORMADO,1
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/7/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/7/2024,ATIVO,1
Paraná,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/7/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/7/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/7/2024,SALDADO,1
São Paulo,30+,FEMININO  ,EJA,11/7/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/7/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/7/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/7/2024,SALDADO,1
São Paulo,30+,FEMININO  ,EJA,11/7/2024,TRANSFERIDO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,11/7/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/7/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM MECATRÔNICA,11/7/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM AUTOMAÇÃO INDUSTRIAL,11/7/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/7/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/7/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/7/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/7/2024,SALDADO,1
Minas Gerais,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/8/2024,SALDADO,1
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/8/2024,SALDADO,1
Minas Gerais,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/8/2024,TRANSFERIDO,0
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/8/2024,ATIVO,1
Paraná,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/8/2024,ATIVO,1
São Paulo,18-29,FEMININO  ,EJA,11/8/2024,ATIVO,1
Paraná,30+,FEMININO  ,TÉCNICO EM SECRETARIA ESCOLAR,11/8/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,11/8/2024,DESISTENTE OU TRANCADO,0
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/8/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/8/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM MECATRÔNICA,11/8/2024,SALDADO,1
São Paulo,30+,FEMININO  ,EJA,11/8/2024,TRANSFERIDO,0
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/8/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM ADMINISTRAÇÃO,11/8/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/8/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/8/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,FEMININO  ,EJA,11/8/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/8/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/8/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/8/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM CONTABILIDADE,11/8/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM MECATRÔNICA,11/8/2024,TRANSFERIDO,0
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/8/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/8/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/8/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/8/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/8/2024,TRANSFERIDO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM ADMINISTRAÇÃO,11/8/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETRÔNICA,11/8/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,11/8/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/9/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/9/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/9/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/9/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/10/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/10/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/10/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/10/2024,SALDADO,1
Minas Gerais,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/11/2024,SALDADO,1
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/11/2024,SALDADO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/11/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/11/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/11/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM CONTABILIDADE,11/11/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/11/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/11/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM SECRETARIADO,11/11/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/11/2024,ATIVO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/11/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,11/11/2024,SALDADO,1
São Paulo,30+,FEMININO  ,EJA,11/11/2024,ATIVO,1
Minas Gerais,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/12/2024,SALDADO,1
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/12/2024,ATIVO,1
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/12/2024,DESISTENTE OU TRANCADO,0
Minas Gerais,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/12/2024,SALDADO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/12/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM SECRETARIADO,11/12/2024,SALDADO,1
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/12/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/12/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/12/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM CONTABILIDADE,11/12/2024,ATIVO,1
São Paulo,18-29,FEMININO  ,EJA,11/12/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM ELETRÔNICA,11/12/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM SECRETARIADO,11/12/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/12/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/12/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM ADMINISTRAÇÃO,11/12/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,11/12/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/12/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/12/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/12/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/12/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM MECATRÔNICA,11/12/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/12/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/12/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/12/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/12/2024,TRANSFERIDO,0
São Paulo,18-29,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/13/2024,SALDADO,1
Minas Gerais,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/13/2024,FORMADO,1
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/13/2024,SALDADO,1
Minas Gerais,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/13/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/13/2024,ATIVO,1
Minas Gerais,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/13/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,11/13/2024,ATIVO,1
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/13/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM AUTOMAÇÃO INDUSTRIAL,11/13/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM ELETRÔNICA,11/13/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/13/2024,DESISTENTE OU TRANCADO,0
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/13/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/13/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/13/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/13/2024,ATIVO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/13/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/13/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/13/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/13/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/13/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/13/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETRÔNICA,11/13/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/13/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/13/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETRÔNICA,11/13/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,11/13/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/13/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/13/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/14/2024,SALDADO,1
Minas Gerais,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/14/2024,SALDADO,1
Paraná,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/14/2024,ATIVO,1
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/14/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/14/2024,ATIVO,1
Paraná,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/14/2024,SALDADO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/14/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/14/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/14/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/14/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/14/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/14/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/14/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,11/14/2024,SALDADO,1
São Paulo,30+,FEMININO  ,EJA,11/14/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/14/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM ADMINISTRAÇÃO,11/14/2024,FORMADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/14/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/14/2024,TRANSFERIDO,0
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/14/2024,ATIVO,1
Minas Gerais,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/15/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/15/2024,ATIVO,1
Minas Gerais,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/15/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/15/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/15/2024,SALDADO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/15/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/15/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/15/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,11/15/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/15/2024,SALDADO,1
São Paulo,30+,MASCULINO ,EJA,11/15/2024,TRANSFERIDO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/15/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/16/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,11/17/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/17/2024,SALDADO,1
Paraná,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/17/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,EJA,11/17/2024,ATIVO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/18/2024,SALDADO,1
Minas Gerais,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/18/2024,SALDADO,1
Paraná,18-29,FEMININO  ,TÉCNICO EM ADMINISTRAÇÃO,11/18/2024,DESISTENTE OU TRANCADO,0
Paraná,18-29,FEMININO  ,TÉCNICO EM LOGÍSTICA,11/18/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/18/2024,ATIVO,1
Minas Gerais,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/18/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/18/2024,ATIVO,1
Paraná,18-29,FEMININO  ,TÉCNICO EM SECRETARIADO,11/18/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,11/18/2024,SALDADO,1
Paraná,18-29,FEMININO  ,TÉCNICO EM SECRETARIA ESCOLAR,11/18/2024,DESISTENTE OU TRANCADO,0
